Facility,WWTP,Date,Lab,Target_Name,Received_WW_vol,Filtered_WW_vol,Copies_per_uL_RNA,PoissonConfMax_per_uL_RNA,PoissonConfMin_per_uL_RNA,Copies_Per_Liter_WW,Ct,AcceptedDroplets,PositiveDroplets,Sample_ID,Detection_Limit,Positivity,Sample_Type,Surrogate_virus_input_per.L.WW,Percentage_recovery_BCoV,Comments,Well Position,PoissonConfMax_Per_Liter_WW,PoissonConfMin_Per_Liter_WW
Intercontinental Airport,IA,06/21/21,R,E484wt,,50,0.92,1.8,0.39,3078.33,,19626,7,0621.IA-1,1643.27,Positive,Composite,,,,C5,5995.84,1307.71
Intercontinental Airport,IA,06/21/21,R,L452R,,50,0.28,0.89,0.04,929.68,,18567,2,0621.IA-2,1591.73,Negative,Composite,,,,D5,2978.13,140.84
Intercontinental Airport,IA,06/21/21,R,E484Q,,50,0,0.42,0,0,,18567,0,0621.IA-2,2333.33,Negative,Composite,,,,D5,1392.85,0
Intercontinental Airport,IA,06/21/21,R,L452wt,,50,0.84,1.71,0.33,2788.75,,18567,6,0621.IA-2,1347.23,Positive,Composite,,,,D5,5701.16,1092.15
Intercontinental Airport,IA,06/21/21,R,E484wt,,50,0.56,1.32,0.17,1859.06,,18567,4,0621.IA-2,1643.27,Positive,Composite,,,,D5,4383.85,560.93
Keegans Bayou,KB,06/21/21,R,L452R,,50,0.3,0.96,0.05,1001.79,,17225,2,0621.KB-1,1591.73,Negative,Composite,,,,G5,3209.16,151.76
Keegans Bayou,KB,06/21/21,R,E484Q,,50,0,0.45,0,0,,17225,0,0621.KB-1,2333.33,Negative,Composite,,,,G5,1500.91,0
Keegans Bayou,KB,06/21/21,R,L452wt,,50,0,0.45,0,0,,17225,0,0621.KB-1,1347.23,Negative,Composite,,,,G5,1500.91,0
Keegans Bayou,KB,06/21/21,R,E484wt,,50,0,0.45,0,0,,17225,0,0621.KB-1,1643.27,Negative,Composite,,,,G5,1500.91,0
Keegans Bayou,KB,06/21/21,R,L452R,,50,0,0.4,0,0,,19484,0,0621.KB-2,1591.73,Negative,Composite,,,,H5,1326.86,0
Keegans Bayou,KB,06/21/21,R,E484Q,,50,0,0.4,0,0,,19484,0,0621.KB-2,2333.33,Negative,Composite,,,,H5,1326.86,0
Keegans Bayou,KB,06/21/21,R,L452wt,,50,0.13,0.63,0.01,442.83,,19484,1,0621.KB-2,1347.23,Negative,Composite,,,,H5,2115.16,18.6
Keegans Bayou,KB,06/21/21,R,E484wt,,50,0.13,0.63,0.01,442.83,,19484,1,0621.KB-2,1643.27,Negative,Composite,,,,H5,2115.16,18.6
Kingwood Central,KW,06/21/21,R,L452R,,50,0,0.48,0,0,,16073,0,0621.KW-1,1591.73,Negative,Composite,,,,A6,1609.1,0
Kingwood Central,KW,06/21/21,R,E484Q,,50,0,0.48,0,0,,16073,0,0621.KW-1,2333.33,Negative,Composite,,,,A6,1609.1,0
Kingwood Central,KW,06/21/21,R,L452wt,,50,1.13,2.2,0.48,3758.42,,16073,7,0621.KW-1,1347.23,Positive,Composite,,,,A6,7320.76,1596.59
Kingwood Central,KW,06/21/21,R,E484wt,,50,1.13,2.2,0.48,3758.42,,16073,7,0621.KW-1,1643.27,Positive,Composite,,,,A6,7320.76,1596.59
Kingwood Central,KW,06/21/21,R,L452R,,50,0.16,0.77,0.01,539.54,,16006,1,0621.KW-2,1591.73,Negative,Composite,,,,B6,2577.13,22.66
Kingwood Central,KW,06/21/21,R,E484Q,,50,0,0.48,0,0,,16006,0,0621.KW-2,2333.33,Negative,Composite,,,,B6,1616.65,0
Kingwood Central,KW,06/21/21,R,L452wt,,50,2.1,3.47,1.15,7011.34,,16006,13,0621.KW-2,1347.23,Positive,Composite,,,,B6,11579.86,3839.89
Kingwood Central,KW,06/21/21,R,E484wt,,50,2.1,3.47,1.15,7011.34,,16006,13,0621.KW-2,1643.27,Positive,Composite,,,,B6,11579.86,3839.89
Kingwood West,KWW,06/21/21,R,L452R,,50,0,0.38,0,0,,20218,0,0621.KWW-1,1591.73,Negative,Composite,,,,C6,1282.04,0
Kingwood West,KWW,06/21/21,R,E484Q,,50,0,0.38,0,0,,20218,0,0621.KWW-1,2333.33,Negative,Composite,,,,C6,1282.04,0
Kingwood West,KWW,06/21/21,R,L452wt,,50,0,0.38,0,0,,20218,0,0621.KWW-1,1347.23,Negative,Composite,,,,C6,1282.04,0
Kingwood West,KWW,06/21/21,R,E484wt,,50,0,0.38,0,0,,20218,0,0621.KWW-1,1643.27,Negative,Composite,,,,C6,1282.04,0
Kingwood West,KWW,06/21/21,R,L452R,,50,0,0.43,0,0,,18016,0,0621.KWW-2,1591.73,Negative,Composite,,,,D6,1434.91,0
Kingwood West,KWW,06/21/21,R,E484Q,,50,0,0.43,0,0,,18016,0,0621.KWW-2,2333.33,Negative,Composite,,,,D6,1434.91,0
Kingwood West,KWW,06/21/21,R,L452wt,,50,0,0.43,0,0,,18016,0,0621.KWW-2,1347.23,Negative,Composite,,,,D6,1434.91,0
Kingwood West,KWW,06/21/21,R,E484wt,,50,0,0.43,0,0,,18016,0,0621.KWW-2,1643.27,Negative,Composite,,,,D6,1434.91,0
M.U.D. # 203,203,06/21/21,R,L452R,,50,1.81,3.05,0.96,6031.07,,17176,12,0621.203-1,1591.73,Positive,Composite,,,,G1,10151.21,3213.54
M.U.D. # 203,203,06/21/21,R,E484Q,,50,0,0.45,0,0,,17176,0,0621.203-1,2333.33,Negative,Composite,,,,G1,1506.42,0
M.U.D. # 203,203,06/21/21,R,L452wt,,50,0,0.45,0,0,,17176,0,0621.203-1,1347.23,Negative,Composite,,,,G1,1506.42,0
M.U.D. # 203,203,06/21/21,R,E484wt,,50,0,0.45,0,0,,17176,0,0621.203-1,1643.27,Negative,Composite,,,,G1,1506.42,0
M.U.D. # 203,203,06/21/21,R,L452R,,50,2.26,3.52,1.34,7525.42,,19516,17,0621.203-2,1591.73,Positive,Composite,,,,H1,11717.71,4477.72
M.U.D. # 203,203,06/21/21,R,E484Q,,50,0,0.4,0,0,,19516,0,0621.203-2,2333.33,Negative,Composite,,,,H1,1326.93,0
M.U.D. # 203,203,06/21/21,R,L452wt,,50,0,0.4,0,0,,19516,0,0621.203-2,1347.23,Negative,Composite,,,,H1,1326.93,0
M.U.D. # 203,203,06/21/21,R,E484wt,,50,0,0.4,0,0,,19516,0,0621.203-2,1643.27,Negative,Composite,,,,H1,1326.93,0
Metro Central,MC,06/21/21,R,L452R,,50,0,0.45,0,0,,17250,0,0621.MC-1,1591.73,Negative,Composite,,,,E6,1498.56,0
Metro Central,MC,06/21/21,R,E484Q,,50,0,0.45,0,0,,17250,0,0621.MC-1,2333.33,Negative,Composite,,,,E6,1498.56,0
Metro Central,MC,06/21/21,R,L452wt,,50,0,0.45,0,0,,17250,0,0621.MC-1,1347.23,Negative,Composite,,,,E6,1498.56,0
Metro Central,MC,06/21/21,R,E484wt,,50,0,0.45,0,0,,17250,0,0621.MC-1,1643.27,Negative,Composite,,,,E6,1498.56,0
Metro Central,MC,06/21/21,R,L452R,,50,0,0.45,0,0,,17082,0,0621.MC-2,1591.73,Negative,Composite,,,,F6,1513.47,0
Metro Central,MC,06/21/21,R,E484Q,,50,0,0.45,0,0,,17082,0,0621.MC-2,2333.33,Negative,Composite,,,,F6,1513.47,0
Metro Central,MC,06/21/21,R,L452wt,,50,0,0.45,0,0,,17082,0,0621.MC-2,1347.23,Negative,Composite,,,,F6,1513.47,0
Metro Central,MC,06/21/21,R,E484wt,,50,0,0.45,0,0,,17082,0,0621.MC-2,1643.27,Negative,Composite,,,,F6,1513.47,0
Northbelt,NO,06/21/21,R,L452R,,50,0.14,0.65,0.01,453.49,,19121,1,0621.NO-1,1591.73,Negative,Composite,,,,C7,2166.09,19.05
Northbelt,NO,06/21/21,R,E484Q,,50,0,0.41,0,0,,19121,0,0621.NO-1,2333.33,Negative,Composite,,,,C7,1358.8,0
Northbelt,NO,06/21/21,R,L452wt,,50,10.73,13.28,8.52,35750.72,,19121,79,0621.NO-1,1347.23,Positive,Composite,,,,C7,44256.29,28416.08
Northbelt,NO,06/21/21,R,E484wt,,50,10.45,12.97,8.28,34843.81,,19121,77,0621.NO-1,1643.27,Positive,Composite,,,,C7,43247.73,27610.52
Northbelt,NO,06/21/21,R,L452R,,50,0.27,0.87,0.04,902.17,,19199,2,0621.NO-2,1591.73,Negative,Composite,,,,D7,2889.98,136.67
Northbelt,NO,06/21/21,R,E484Q,,50,0,0.41,0,0,,19199,0,0621.NO-2,2333.33,Negative,Composite,,,,D7,1351.63,0
Northbelt,NO,06/21/21,R,L452wt,,50,9.19,11.55,7.17,30620.97,,19199,68,0621.NO-2,1347.23,Positive,Composite,,,,D7,38514.92,23890.81
Northbelt,NO,06/21/21,R,E484wt,,50,8.65,10.95,6.69,28816.73,,19199,64,0621.NO-2,1643.27,Positive,Composite,,,,D7,36492.35,22304.74
Northeast,NE,06/21/21,R,L452R,,50,0.76,1.65,0.27,2527.15,,17084,5,0621.NE-1,1591.73,Positive,Composite,,,,G6,5492.45,888.46
Northeast,NE,06/21/21,R,E484Q,,50,0,0.45,0,0,,17084,0,0621.NE-1,2333.33,Negative,Composite,,,,G6,1514.63,0
Northeast,NE,06/21/21,R,L452wt,,50,1.82,3.06,0.97,6063.93,,17084,12,0621.NE-1,1347.23,Positive,Composite,,,,G6,10206.52,3231.04
Northeast,NE,06/21/21,R,E484wt,,50,1.82,3.06,0.97,6063.93,,17084,12,0621.NE-1,1643.27,Positive,Composite,,,,G6,10206.52,3231.04
Northeast,NE,06/21/21,R,L452R,,50,0.29,0.93,0.04,963.85,,17914,2,0621.NE-2,1591.73,Negative,Composite,,,,H6,3087.6,146.02
Northeast,NE,06/21/21,R,E484Q,,50,0,0.43,0,0,,17914,0,0621.NE-2,2333.33,Negative,Composite,,,,H6,1444.05,0
Northeast,NE,06/21/21,R,L452wt,,50,1.3,2.36,0.62,4336.49,,17914,9,0621.NE-2,1347.23,Positive,Composite,,,,H6,7857.4,2067.75
Northeast,NE,06/21/21,R,E484wt,,50,1.3,2.36,0.62,4336.49,,17914,9,0621.NE-2,1643.27,Positive,Composite,,,,H6,7857.4,2067.75
Northgate,NG,06/21/21,R,L452R,,50,1.95,3.43,0.97,6487.29,,13318,10,0621.NG-1,1591.73,Positive,Composite,,,,A7,11429.99,3229.41
Northgate,NG,06/21/21,R,E484Q,,50,0,0.58,0,0,,13318,0,0621.NG-1,2333.33,Negative,Composite,,,,A7,1944.54,0
Northgate,NG,06/21/21,R,L452wt,,50,2.14,3.68,1.11,7135.75,,13318,11,0621.NG-1,1347.23,Positive,Composite,,,,A7,12271.31,3683.91
Northgate,NG,06/21/21,R,E484wt,,50,1.75,3.17,0.84,5837.91,,13318,9,0621.NG-1,1643.27,Positive,Composite,,,,A7,10578.6,2783.54
Northgate,NG,06/21/21,R,L452R,,50,2.85,4.3,1.77,9502.12,,18191,20,0621.NG-2,1591.73,Positive,Composite,,,,B7,14323.22,5908.61
Northgate,NG,06/21/21,R,E484Q,,50,0,0.43,0,0,,18191,0,0621.NG-2,2333.33,Negative,Composite,,,,B7,1424.32,0
Northgate,NG,06/21/21,R,L452wt,,50,0.57,1.34,0.17,1900.95,,18191,4,0621.NG-2,1347.23,Positive,Composite,,,,B7,4482.63,573.57
Northgate,NG,06/21/21,R,E484wt,,50,0.86,1.75,0.34,2851.58,,18191,6,0621.NG-2,1643.27,Positive,Composite,,,,B7,5829.63,1116.76
Northwest,NW,06/21/21,R,L452R,,50,0,0.43,0,0,,18185,0,0621.NW-1,1591.73,Negative,Composite,,,,E7,1421.58,0
Northwest,NW,06/21/21,R,E484Q,,50,0,0.43,0,0,,18185,0,0621.NW-1,2333.33,Negative,Composite,,,,E7,1421.58,0
Northwest,NW,06/21/21,R,L452wt,,50,0.14,0.68,0.01,474.44,,18185,1,0621.NW-1,1347.23,Negative,Composite,,,,E7,2266.16,19.93
Northwest,NW,06/21/21,R,E484wt,,50,0.14,0.68,0.01,474.44,,18185,1,0621.NW-1,1643.27,Negative,Composite,,,,E7,2266.16,19.93
Northwest,NW,06/21/21,R,L452R,,50,0,0.39,0,0,,19908,0,0621.NW-2,1591.73,Negative,Composite,,,,F7,1298.46,0
Northwest,NW,06/21/21,R,E484Q,,50,0,0.39,0,0,,19908,0,0621.NW-2,2333.33,Negative,Composite,,,,F7,1298.46,0
Northwest,NW,06/21/21,R,L452wt,,50,0,0.39,0,0,,19908,0,0621.NW-2,1347.23,Negative,Composite,,,,F7,1298.46,0
Northwest,NW,06/21/21,R,E484wt,,50,0,0.39,0,0,,19908,0,0621.NW-2,1643.27,Negative,Composite,,,,F7,1298.46,0
Park Ten,PT,06/21/21,R,L452R,,50,0.29,0.91,0.04,951.73,,18132,2,0621.PT-1,1591.73,Negative,Composite,,,,G7,3048.77,144.18
Park Ten,PT,06/21/21,R,E484Q,,50,0,0.43,0,0,,18132,0,0621.PT-1,2333.33,Negative,Composite,,,,G7,1425.89,0
Park Ten,PT,06/21/21,R,L452wt,,50,0.14,0.68,0.01,475.88,,18132,1,0621.PT-1,1347.23,Negative,Composite,,,,G7,2273.04,19.99
Park Ten,PT,06/21/21,R,E484wt,,50,0.14,0.68,0.01,475.88,,18132,1,0621.PT-1,1643.27,Negative,Composite,,,,G7,2273.04,19.99
Park Ten,PT,06/21/21,R,L452R,,50,0.82,1.68,0.32,2731.65,,18955,6,0621.PT-2,1591.73,Positive,Composite,,,,H7,5584.41,1069.79
Park Ten,PT,06/21/21,R,E484Q,,50,0,0.41,0,0,,18955,0,0621.PT-2,2333.33,Negative,Composite,,,,H7,1364.33,0
Park Ten,PT,06/21/21,R,L452wt,,50,0.27,0.88,0.04,910.65,,18955,2,0621.PT-2,1347.23,Negative,Composite,,,,H7,2917.14,137.96
Park Ten,PT,06/21/21,R,E484wt,,50,0.27,0.88,0.04,910.65,,18955,2,0621.PT-2,1643.27,Negative,Composite,,,,H7,2917.14,137.96
Sagemont,SG,06/21/21,R,L452R,,50,0,0.44,0,0,,17595,0,0621.SG-1,1591.73,Negative,Composite,,,,E8,1469.34,0
Sagemont,SG,06/21/21,R,E484Q,,50,0,0.44,0,0,,17595,0,0621.SG-1,2333.33,Negative,Composite,,,,E8,1469.34,0
Sagemont,SG,06/21/21,R,L452wt,,50,0.29,0.94,0.04,980.73,,17595,2,0621.SG-1,1347.23,Negative,Composite,,,,E8,3141.66,148.57
Sagemont,SG,06/21/21,R,E484wt,,50,0,0.44,0,0,,17595,0,0621.SG-1,1643.27,Negative,Composite,,,,E8,1469.17,0
Sagemont,SG,06/21/21,R,L452R,,50,0.86,1.75,0.34,2858.03,,18154,6,0621.SG-2,1591.73,Positive,Composite,,,,F8,5842.83,1119.28
Sagemont,SG,06/21/21,R,E484Q,,50,0,0.43,0,0,,18154,0,0621.SG-2,2333.33,Negative,Composite,,,,F8,1427.47,0
Sagemont,SG,06/21/21,R,L452wt,,50,1.14,2.14,0.52,3810.5,,18154,8,0621.SG-2,1347.23,Positive,Composite,,,,F8,7136.06,1725
Sagemont,SG,06/21/21,R,E484wt,,50,0.71,1.55,0.25,2381.37,,18154,5,0621.SG-2,1643.27,Positive,Composite,,,,F8,5175.55,837.21
Sims Bayou North,SB,06/21/21,R,L452R,,50,0.17,0.81,0.01,568.06,,15189,1,0621.SB-1,1591.73,Negative,Composite,,,,A8,2713.4,23.86
Sims Bayou North,SB,06/21/21,R,E484Q,,50,0,0.51,0,0,,15189,0,0621.SB-1,2333.33,Negative,Composite,,,,A8,1702.14,0
Sims Bayou North,SB,06/21/21,R,L452wt,,50,0.17,0.81,0.01,568.06,,15189,1,0621.SB-1,1347.23,Negative,Composite,,,,A8,2713.4,23.86
Sims Bayou North,SB,06/21/21,R,E484wt,,50,0,0.51,0,0,,15189,0,0621.SB-1,1643.27,Negative,Composite,,,,A8,1702.03,0
Sims Bayou North,SB,06/21/21,R,L452R,,50,0,0.42,0,0,,18428,0,0621.SB-2,1591.73,Negative,Composite,,,,B8,1402.83,0
Sims Bayou North,SB,06/21/21,R,E484Q,,50,0,0.42,0,0,,18428,0,0621.SB-2,2333.33,Negative,Composite,,,,B8,1402.83,0
Sims Bayou North,SB,06/21/21,R,L452wt,,50,0,0.42,0,0,,18428,0,0621.SB-2,1347.23,Negative,Composite,,,,B8,1402.83,0
Sims Bayou North,SB,06/21/21,R,E484wt,,50,0,0.42,0,0,,18428,0,0621.SB-2,1643.27,Negative,Composite,,,,B8,1402.83,0
Sims Bayou South,SS,06/21/21,R,L452R,,50,0,0.44,0,0,,17755,0,0621.SS-1,1591.73,Negative,Composite,,,,G8,1456.01,0
Sims Bayou South,SS,06/21/21,R,E484Q,,50,0,0.44,0,0,,17755,0,0621.SS-1,2333.33,Negative,Composite,,,,G8,1456.01,0
Sims Bayou South,SS,06/21/21,R,L452wt,,50,0,0.44,0,0,,17755,0,0621.SS-1,1347.23,Negative,Composite,,,,G8,1456.01,0
Sims Bayou South,SS,06/21/21,R,E484wt,,50,0,0.44,0,0,,17755,0,0621.SS-1,1643.27,Negative,Composite,,,,G8,1456.01,0
Sims Bayou South,SS,06/21/21,R,L452R,,50,0,0.4,0,0,,19561,0,0621.SS-2,1591.73,Negative,Composite,,,,H8,1321.57,0
Sims Bayou South,SS,06/21/21,R,E484Q,,50,0,0.4,0,0,,19561,0,0621.SS-2,2333.33,Negative,Composite,,,,H8,1321.57,0
Sims Bayou South,SS,06/21/21,R,L452wt,,50,0,0.4,0,0,,19561,0,0621.SS-2,1347.23,Negative,Composite,,,,H8,1321.57,0
Sims Bayou South,SS,06/21/21,R,E484wt,,50,0,0.4,0,0,,19561,0,0621.SS-2,1643.27,Negative,Composite,,,,H8,1321.57,0
Southeast,SE,06/21/21,R,L452R,,50,0.56,1.31,0.17,1853.67,,18627,4,0621.SE-1,1591.73,Positive,Composite,,,,C8,4371.13,559.3
Southeast,SE,06/21/21,R,E484Q,,50,0,0.42,0,0,,18627,0,0621.SE-1,2333.33,Negative,Composite,,,,C8,1388.66,0
Southeast,SE,06/21/21,R,L452wt,,50,0.83,1.71,0.33,2780.36,,18627,6,0621.SE-1,1347.23,Positive,Composite,,,,C8,5684.01,1088.87
Southeast,SE,06/21/21,R,E484wt,,50,0.83,1.71,0.33,2780.36,,18627,6,0621.SE-1,1643.27,Positive,Composite,,,,C8,5684.01,1088.87
Southeast,SE,06/21/21,R,L452R,,50,0.16,0.75,0.01,520.53,,16583,1,0621.SE-2,1591.73,Negative,Composite,,,,D8,2486.31,21.86
Southeast,SE,06/21/21,R,E484Q,,50,0,0.47,0,0,,16583,0,0621.SE-2,2333.33,Negative,Composite,,,,D8,1559.68,0
Southeast,SE,06/21/21,R,L452wt,,50,0.78,1.7,0.27,2602.31,,16583,5,0621.SE-2,1347.23,Positive,Composite,,,,D8,5655.83,914.88
Southeast,SE,06/21/21,R,E484wt,,50,0.78,1.7,0.27,2602.31,,16583,5,0621.SE-2,1643.27,Positive,Composite,,,,D8,5655.83,914.88
Southwest,SW,06/21/21,R,L452R,,50,2.3,3.73,1.29,7666.41,,15767,14,0621.SW-1,1591.73,Positive,Composite,,,,A9,12448.23,4302.21
Southwest,SW,06/21/21,R,E484Q,,50,0,0.49,0,0,,15767,0,0621.SW-1,2333.33,Negative,Composite,,,,A9,1641.5,0
Southwest,SW,06/21/21,R,L452wt,,50,0.66,1.55,0.2,2191.1,,15767,4,0621.SW-1,1347.23,Positive,Composite,,,,A9,5166.95,661.11
Southwest,SW,06/21/21,R,E484wt,,50,0.49,1.31,0.12,1643.27,,15767,3,0621.SW-1,1643.27,Positive,Composite,,,,A9,4355.9,389.97
Southwest,SW,06/21/21,R,L452R,,50,1.36,2.46,0.65,4529.51,,17152,9,0621.SW-2,1591.73,Positive,Composite,,,,B9,8207.2,2159.77
Southwest,SW,06/21/21,R,E484Q,,50,0,0.45,0,0,,17152,0,0621.SW-2,2333.33,Negative,Composite,,,,B9,1508.35,0
Southwest,SW,06/21/21,R,L452wt,,50,0.6,1.42,0.18,2013.41,,17152,4,0621.SW-2,1347.23,Positive,Composite,,,,B9,4747.86,607.5
Southwest,SW,06/21/21,R,E484wt,,50,0.3,0.97,0.05,1006.65,,17152,2,0621.SW-2,1643.27,Negative,Composite,,,,B9,3224.7,152.5
Tidwell Timbers,TT,06/21/21,R,L452R,,50,0,0.44,0,0,,17689,0,0621.TT-1,1591.73,Negative,Composite,,,,E9,1461.69,0
Tidwell Timbers,TT,06/21/21,R,E484Q,,50,0,0.44,0,0,,17689,0,0621.TT-1,2333.33,Negative,Composite,,,,E9,1461.69,0
Tidwell Timbers,TT,06/21/21,R,L452wt,,50,0.59,1.38,0.18,1951.14,,17689,4,0621.TT-1,1347.23,Positive,Composite,,,,E9,4601.01,588.71
Tidwell Timbers,TT,06/21/21,R,E484wt,,50,0.59,1.38,0.18,1951.14,,17689,4,0621.TT-1,1643.27,Positive,Composite,,,,E9,4601.01,588.71
Tidwell Timbers,TT,06/21/21,R,L452R,,50,0,0.47,0,0,,16629,0,0621.TT-2,1591.73,Negative,Composite,,,,F9,1555.83,0
Tidwell Timbers,TT,06/21/21,R,E484Q,,50,0,0.47,0,0,,16629,0,0621.TT-2,2333.33,Negative,Composite,,,,F9,1555.83,0
Tidwell Timbers,TT,06/21/21,R,L452wt,,50,0.93,1.91,0.37,3114.98,,16629,6,0621.TT-2,1347.23,Positive,Composite,,,,F9,6368.22,1219.9
Tidwell Timbers,TT,06/21/21,R,E484wt,,50,0.93,1.91,0.37,3114.98,,16629,6,0621.TT-2,1643.27,Positive,Composite,,,,F9,6368.22,1219.9
Turkey Creek,TC,06/21/21,R,L452R,,50,0.15,0.74,0.01,515.52,,16739,1,0621.TC-1,1591.73,Negative,Composite,,,,C9,2462.39,21.65
Turkey Creek,TC,06/21/21,R,E484Q,,50,0,0.46,0,0,,16739,0,0621.TC-1,2333.33,Negative,Composite,,,,C9,1544.68,0
Turkey Creek,TC,06/21/21,R,L452wt,,50,0.31,0.99,0.05,1031.01,,16739,2,0621.TC-1,1347.23,Negative,Composite,,,,C9,3302.74,156.19
Turkey Creek,TC,06/21/21,R,E484wt,,50,0.31,0.99,0.05,1031.01,,16739,2,0621.TC-1,1643.27,Negative,Composite,,,,C9,3302.74,156.19
Turkey Creek,TC,06/21/21,R,L452R,,50,0,0.46,0,0,,16847,0,0621.TC-2,1591.73,Negative,Composite,,,,D9,1535.23,0
Turkey Creek,TC,06/21/21,R,E484Q,,50,0,0.46,0,0,,16847,0,0621.TC-2,2333.33,Negative,Composite,,,,D9,1535.23,0
Turkey Creek,TC,06/21/21,R,L452wt,,50,1.38,2.51,0.66,4610.19,,16847,9,0621.TC-2,1347.23,Positive,Composite,,,,D9,8353.42,2198.24
Turkey Creek,TC,06/21/21,R,E484wt,,50,0.31,0.98,0.05,1024.27,,16847,2,0621.TC-2,1643.27,Negative,Composite,,,,D9,3281.18,155.17
Upper Brays,UB,06/21/21,R,L452R,,50,0.28,0.89,0.04,927.18,,18622,2,0621.UB-1,1591.73,Negative,Composite,,,,G9,2970.12,140.46
Upper Brays,UB,06/21/21,R,E484Q,,50,0,0.42,0,0,,18622,0,0621.UB-1,2333.33,Negative,Composite,,,,G9,1389.11,0
Upper Brays,UB,06/21/21,R,L452wt,,50,1.39,2.45,0.69,4634.93,,18622,10,0621.UB-1,1347.23,Positive,Composite,,,,G9,8165.63,2307.42
Upper Brays,UB,06/21/21,R,E484wt,,50,1.39,2.45,0.69,4634.93,,18622,10,0621.UB-1,1643.27,Positive,Composite,,,,G9,8165.63,2307.42
Upper Brays,UB,06/21/21,R,L452R,,50,0.51,1.2,0.15,1701.42,,20299,4,0621.UB-2,1591.73,Positive,Composite,,,,H9,4012.05,513.37
Upper Brays,UB,06/21/21,R,E484Q,,50,0,0.38,0,0,,20299,0,0621.UB-2,2333.33,Negative,Composite,,,,H9,1274.58,0
Upper Brays,UB,06/21/21,R,L452wt,,50,1.79,2.9,1,5953.49,,20299,14,0621.UB-2,1347.23,Positive,Composite,,,,H9,9666.29,3341.1
Upper Brays,UB,06/21/21,R,E484wt,,50,1.79,2.9,1,5953.49,,20299,14,0621.UB-2,1643.27,Positive,Composite,,,,H9,9666.29,3341.1
W.C.I.D. # 111,111,06/21/21,R,L452R,,50,0,0.48,0,0,,16261,0,0621.111-1,1591.73,Negative,Composite,,,,E1,1595.5,0
W.C.I.D. # 111,111,06/21/21,R,E484Q,,50,0,0.48,0,0,,16261,0,0621.111-1,2333.33,Negative,Composite,,,,E1,1595.5,0
W.C.I.D. # 111,111,06/21/21,R,L452wt,,50,0,0.48,0,0,,16261,0,0621.111-1,1347.23,Negative,Composite,,,,E1,1595.5,0
W.C.I.D. # 111,111,06/21/21,R,E484wt,,50,0,0.48,0,0,,16261,0,0621.111-1,1643.27,Negative,Composite,,,,E1,1595.5,0
W.C.I.D. # 111,111,06/21/21,R,L452R,,50,0,0.42,0,0,,18545,0,0621.111-2,1591.73,Negative,Composite,,,,F1,1398.05,0
W.C.I.D. # 111,111,06/21/21,R,E484Q,,50,0,0.42,0,0,,18545,0,0621.111-2,2333.33,Negative,Composite,,,,F1,1398.05,0
W.C.I.D. # 111,111,06/21/21,R,L452wt,,50,0,0.42,0,0,,18545,0,0621.111-2,1347.23,Negative,Composite,,,,F1,1398.05,0
W.C.I.D. # 111,111,06/21/21,R,E484wt,,50,0,0.42,0,0,,18545,0,0621.111-2,1643.27,Negative,Composite,,,,F1,1398.05,0
W.C.I.D. # 47,47,06/21/21,R,L452R,,50,0.31,0.98,0.05,1017.09,,16968,2,0621.47-1,1591.73,Negative,Composite,,,,C2,3258.16,154.08
W.C.I.D. # 47,47,06/21/21,R,E484Q,,50,0,0.46,0,0,,16968,0,0621.47-1,2333.33,Negative,Composite,,,,C2,1523.82,0
W.C.I.D. # 47,47,06/21/21,R,L452wt,,50,0,0.46,0,0,,16968,0,0621.47-1,1347.23,Negative,Composite,,,,C2,1523.82,0
W.C.I.D. # 47,47,06/21/21,R,E484wt,,50,0,0.46,0,0,,16968,0,0621.47-1,1643.27,Negative,Composite,,,,C2,1523.82,0
W.C.I.D. # 47,47,06/21/21,R,L452R,,50,2.13,3.36,1.25,7102.61,,19443,16,0621.47-2,1591.73,Positive,Composite,,,,D2,11200.81,4152.54
W.C.I.D. # 47,47,06/21/21,R,E484Q,,50,0,0.4,0,0,,19443,0,0621.47-2,2333.33,Negative,Composite,,,,D2,1330.61,0
W.C.I.D. # 47,47,06/21/21,R,L452wt,,50,0,0.4,0,0,,19443,0,0621.47-2,1347.23,Negative,Composite,,,,D2,1330.61,0
W.C.I.D. # 47,47,06/21/21,R,E484wt,,50,0,0.4,0,0,,19443,0,0621.47-2,1643.27,Negative,Composite,,,,D2,1330.61,0
W.C.I.D. #76,76,06/21/21,R,L452R,,50,0,0.42,0,0,,18391,0,0621.76-1,1591.73,Negative,Composite,,,,G2,1413.65,0
W.C.I.D. #76,76,06/21/21,R,E484Q,,50,0,0.42,0,0,,18391,0,0621.76-1,2333.33,Negative,Composite,,,,G2,1413.65,0
W.C.I.D. #76,76,06/21/21,R,L452wt,,50,0,0.42,0,0,,18391,0,0621.76-1,1347.23,Negative,Composite,,,,G2,1413.65,0
W.C.I.D. #76,76,06/21/21,R,E484wt,,50,0,0.42,0,0,,18391,0,0621.76-1,1643.27,Negative,Composite,,,,G2,1413.65,0
W.C.I.D. #76,76,06/21/21,R,L452R,,50,0,0.39,0,0,,19807,0,0621.76-2,1591.73,Negative,Composite,,,,H2,1311.44,0
W.C.I.D. #76,76,06/21/21,R,E484Q,,50,0,0.39,0,0,,19807,0,0621.76-2,2333.33,Negative,Composite,,,,H2,1311.44,0
