Facility,WWTP,Date,Lab,Target_Name,Received_WW_vol,Filtered_WW_vol,Copies_per_uL_RNA,PoissonConfMax_per_uL_RNA,PoissonConfMin_per_uL_RNA,Copies_Per_Liter_WW,Ct,AcceptedDroplets,PositiveDroplets,Sample_ID,Detection_Limit,Positivity,Sample_Type,Surrogate_virus_input_per.L.WW,Percentage_recovery_BCoV,Comments,Well Position,PoissonConfMax_Per_Liter_WW,PoissonConfMin_Per_Liter_WW
F.W.S.D. # 23,23,07/05/21,R,K417 wild-type,,50,4.67,6.49,3.23,15564.24,,17756,32,0705.23-2,1467.28,Positive,Composite,,,,B2,21621.94,10761.62
F.W.S.D. # 23,23,07/05/21,R,417N,,50,0,0.44,0,0,,17756,0,0705.23-2,1770.1,Negative,Composite,,,,B2,1458.72,0
Forest Cove,FC,07/05/21,R,484K,,50,0,0.4,0,0,,19215,0,0705.FC-1,1409.83,Negative,Composite,,,,E4,1346.14,0
Forest Cove,FC,07/05/21,R,E484 wild-type,,50,0.67,1.46,0.24,2245.5,,19215,5,0705.FC-1,1849.91,Positive,Composite,,,,E4,4880.23,789.45
Forest Cove,FC,07/05/21,R,417T,,50,0,0.4,0,0,,19215,0,0705.FC-1,1485.82,Negative,Composite,,,,E4,1346.14,0
Forest Cove,FC,07/05/21,R,K417 wild-type,,50,1.35,2.37,0.67,4491.59,,19215,10,0705.FC-1,1467.28,Positive,Composite,,,,E4,7913.06,2236.07
Forest Cove,FC,07/05/21,R,417N,,50,0,0.4,0,0,,19215,0,0705.FC-1,1770.1,Negative,Composite,,,,E4,1346.14,0
Forest Cove,FC,07/05/21,R,484K,,50,0,0.46,0,0,,16980,0,0705.FC-2,1409.83,Negative,Composite,,,,F4,1522.84,0
Forest Cove,FC,07/05/21,R,E484 wild-type,,50,0.15,0.73,0.01,508.17,,16980,1,0705.FC-2,1849.91,Negative,Composite,,,,F4,2427.29,21.34
Forest Cove,FC,07/05/21,R,417T,,50,0,0.46,0,0,,16980,0,0705.FC-2,1485.82,Negative,Composite,,,,F4,1522.84,0
Forest Cove,FC,07/05/21,R,K417 wild-type,,50,0.3,0.98,0.05,1016.37,,16980,2,0705.FC-2,1467.28,Negative,Composite,,,,F4,3255.85,153.97
Forest Cove,FC,07/05/21,R,417N,,50,0,0.46,0,0,,16980,0,0705.FC-2,1770.1,Negative,Composite,,,,F4,1522.84,0
Greenridge,GR,07/05/21,R,484K,,50,0,0.45,0,0,,17431,0,0705.GR-1,1409.83,Negative,Composite,,,,G4,1483.42,0
Greenridge,GR,07/05/21,R,E484 wild-type,,50,0,0.44,0,0,,17431,0,0705.GR-1,1849.91,Negative,Composite,,,,G4,1483.08,0
Greenridge,GR,07/05/21,R,417T,,50,0,0.45,0,0,,17431,0,0705.GR-1,1485.82,Negative,Composite,,,,G4,1483.42,0
Greenridge,GR,07/05/21,R,K417 wild-type,,50,0.59,1.4,0.18,1980.14,,17431,4,0705.GR-1,1467.28,Positive,Composite,,,,G4,4669.39,597.46
Greenridge,GR,07/05/21,R,417N,,50,0,0.45,0,0,,17431,0,0705.GR-1,1770.1,Negative,Composite,,,,G4,1483.42,0
Greenridge,GR,07/05/21,R,484K,,50,0,0.46,0,0,,16962,0,0705.GR-2,1409.83,Negative,Composite,,,,H4,1524.81,0
Greenridge,GR,07/05/21,R,E484 wild-type,,50,0,0.46,0,0,,16962,0,0705.GR-2,1849.91,Negative,Composite,,,,H4,1524.54,0
Greenridge,GR,07/05/21,R,417T,,50,0,0.46,0,0,,16962,0,0705.GR-2,1485.82,Negative,Composite,,,,H4,1524.81,0
Greenridge,GR,07/05/21,R,K417 wild-type,,50,0.46,1.21,0.11,1526.58,,16962,3,0705.GR-2,1467.28,Positive,Composite,,,,H4,4046.53,362.28
Greenridge,GR,07/05/21,R,417N,,50,0,0.46,0,0,,16962,0,0705.GR-2,1770.1,Negative,Composite,,,,H4,1524.81,0
Homestead,HO,07/05/21,R,484K,,50,0,0.44,0,0,,17642,0,0705.HO-1,1409.83,Negative,Composite,,,,A5,1468.84,0
Homestead,HO,07/05/21,R,E484 wild-type,,50,1.03,2,0.44,3424.66,,17642,7,0705.HO-1,1849.91,Positive,Composite,,,,A5,6670.53,1454.82
Homestead,HO,07/05/21,R,417T,,50,0,0.44,0,0,,17642,0,0705.HO-1,1485.82,Negative,Composite,,,,A5,1468.84,0
Homestead,HO,07/05/21,R,K417 wild-type,,50,5.44,7.39,3.86,18117.19,,17642,37,0705.HO-1,1467.28,Positive,Composite,,,,A5,24623.68,12874.47
Homestead,HO,07/05/21,R,417N,,50,0.15,0.7,0.01,490.21,,17642,1,0705.HO-1,1770.1,Negative,Composite,,,,A5,2341.49,20.59
Homestead,HO,07/05/21,R,484K,,50,0,0.39,0,0,,19885,0,0705.HO-2,1409.83,Negative,Composite,,,,B5,1302.78,0
Homestead,HO,07/05/21,R,E484 wild-type,,50,0.78,1.6,0.31,2603.73,,19885,6,0705.HO-2,1849.91,Positive,Composite,,,,B5,5322.86,1019.7
Homestead,HO,07/05/21,R,417T,,50,0,0.39,0,0,,19885,0,0705.HO-2,1485.82,Negative,Composite,,,,B5,1302.78,0
Homestead,HO,07/05/21,R,K417 wild-type,,50,4.95,6.7,3.54,16503.56,,19885,38,0705.HO-2,1467.28,Positive,Composite,,,,B5,22342.96,11784.66
Homestead,HO,07/05/21,R,417N,,50,0,0.39,0,0,,19885,0,0705.HO-2,1770.1,Negative,Composite,,,,B5,1302.78,0
Imperial Valley,IV,07/05/21,R,484K,,50,0,0.47,0,0,,16620,0,0705.IV-1,1409.83,Negative,Composite,,,,E5,1559.4,0
Imperial Valley,IV,07/05/21,R,E484 wild-type,,50,1.25,2.34,0.56,4158.56,,16620,8,0705.IV-1,1849.91,Positive,Composite,,,,E5,7788.02,1882.54
Imperial Valley,IV,07/05/21,R,417T,,50,0,0.47,0,0,,16620,0,0705.IV-1,1485.82,Negative,Composite,,,,E5,1559.4,0
Imperial Valley,IV,07/05/21,R,K417 wild-type,,50,3.12,4.7,1.94,10400.16,,16620,20,0705.IV-1,1467.28,Positive,Composite,,,,E5,15677.31,6466.9
Imperial Valley,IV,07/05/21,R,417N,,50,0.62,1.47,0.19,2081.54,,16620,4,0705.IV-1,1770.1,Positive,Composite,,,,E5,4908.55,628.05
Imperial Valley,IV,07/05/21,R,484K,,50,0,0.47,0,0,,16698,0,0705.IV-2,1409.83,Negative,Composite,,,,F5,1551.63,0
Imperial Valley,IV,07/05/21,R,E484 wild-type,,50,2.33,3.72,1.33,7755.01,,16698,15,0705.IV-2,1849.91,Positive,Composite,,,,F5,12401.02,4446.91
Imperial Valley,IV,07/05/21,R,417T,,50,0.16,0.74,0.01,517.87,,16698,1,0705.IV-2,1485.82,Negative,Composite,,,,F5,2473.63,21.75
Imperial Valley,IV,07/05/21,R,K417 wild-type,,50,4.34,6.17,2.92,14481.67,,16698,28,0705.IV-2,1467.28,Positive,Composite,,,,F5,20555.17,9743.49
Imperial Valley,IV,07/05/21,R,417N,,50,0,0.47,0,0,,16698,0,0705.IV-2,1770.1,Negative,Composite,,,,F5,1551.72,0
Intercontinental Airport,IA,07/05/21,R,484K,,50,0,0.4,0,0,,19629,0,0705.IA-1,1409.83,Negative,Composite,,,,C5,1325.56,0
Intercontinental Airport,IA,07/05/21,R,E484 wild-type,,50,1.72,2.83,0.94,5718.93,,19629,13,0705.IA-1,1849.91,Positive,Composite,,,,C5,9444.88,3132.19
Intercontinental Airport,IA,07/05/21,R,417T,,50,0.4,1.06,0.09,1327.33,,19629,3,0705.IA-1,1485.82,Negative,Composite,,,,C5,3518.32,315
Intercontinental Airport,IA,07/05/21,R,K417 wild-type,,50,15.08,17.85,12.32,50280.26,,19629,114,0705.IA-1,1467.28,Positive,Composite,,,,C5,59515.2,41055.19
Intercontinental Airport,IA,07/05/21,R,417N,,50,0.4,1.06,0.09,1327.33,,19629,3,0705.IA-1,1770.1,Negative,Composite,,,,C5,3518.32,315
Intercontinental Airport,IA,07/05/21,R,484K,,50,0.15,0.72,0.01,501.81,,17290,1,0705.IA-2,1409.83,Negative,Composite,,,,D5,2396.93,21.08
Intercontinental Airport,IA,07/05/21,R,E484 wild-type,,50,1.65,2.83,0.85,5493.44,,17290,11,0705.IA-2,1849.91,Positive,Composite,,,,D5,9446.39,2836.18
Intercontinental Airport,IA,07/05/21,R,417T,,50,0.45,1.2,0.11,1505.53,,17290,3,0705.IA-2,1485.82,Positive,Composite,,,,D5,3990.74,357.29
Intercontinental Airport,IA,07/05/21,R,K417 wild-type,,50,12.91,15.85,10.36,43042.25,,17290,86,0705.IA-2,1467.28,Positive,Composite,,,,D5,52831.27,34549.93
Intercontinental Airport,IA,07/05/21,R,417N,,50,0,0.45,0,0,,17290,0,0705.IA-2,1770.1,Negative,Composite,,,,D5,1503.79,0
Keegans Bayou,KB,07/05/21,R,484K,,50,0,0.47,0,0,,16530,0,0705.KB-1,1409.83,Negative,Composite,,,,G5,1564.78,0
Keegans Bayou,KB,07/05/21,R,E484 wild-type,,50,0.16,0.75,0.01,522.07,,16530,1,0705.KB-1,1849.91,Negative,Composite,,,,G5,2493.69,21.93
Keegans Bayou,KB,07/05/21,R,417T,,50,0,0.47,0,0,,16530,0,0705.KB-1,1485.82,Negative,Composite,,,,G5,1564.78,0
Keegans Bayou,KB,07/05/21,R,K417 wild-type,,50,0.78,1.7,0.28,2610.66,,16530,5,0705.KB-1,1467.28,Positive,Composite,,,,G5,5673.97,917.82
Keegans Bayou,KB,07/05/21,R,417N,,50,0,0.47,0,0,,16530,0,0705.KB-1,1770.1,Negative,Composite,,,,G5,1564.78,0
Keegans Bayou,KB,07/05/21,R,484K,,50,0,0.43,0,0,,17915,0,0705.KB-2,1409.83,Negative,Composite,,,,H5,1443.49,0
Keegans Bayou,KB,07/05/21,R,E484 wild-type,,50,0,0.43,0,0,,17915,0,0705.KB-2,1849.91,Negative,Composite,,,,H5,1443.25,0
Keegans Bayou,KB,07/05/21,R,417T,,50,0,0.43,0,0,,17915,0,0705.KB-2,1485.82,Negative,Composite,,,,H5,1443.49,0
Keegans Bayou,KB,07/05/21,R,K417 wild-type,,50,0.43,1.15,0.1,1445.17,,17915,3,0705.KB-2,1467.28,Negative,Composite,,,,H5,3830.72,342.97
Keegans Bayou,KB,07/05/21,R,417N,,50,0,0.43,0,0,,17915,0,0705.KB-2,1770.1,Negative,Composite,,,,H5,1443.49,0
Kingwood Central,KW,07/05/21,R,484K,,50,0,0.45,0,0,,17382,0,0705.KW-1,1409.83,Negative,Composite,,,,A6,1490.43,0
Kingwood Central,KW,07/05/21,R,E484 wild-type,,50,0.15,0.71,0.01,496.87,,17382,1,0705.KW-1,1849.91,Negative,Composite,,,,A6,2373.32,20.87
Kingwood Central,KW,07/05/21,R,417T,,50,0,0.45,0,0,,17382,0,0705.KW-1,1485.82,Negative,Composite,,,,A6,1490.43,0
Kingwood Central,KW,07/05/21,R,K417 wild-type,,50,2.83,4.31,1.74,9445.48,,17382,19,0705.KW-1,1467.28,Positive,Composite,,,,A6,14380.63,5794.82
Kingwood Central,KW,07/05/21,R,417N,,50,0,0.45,0,0,,17382,0,0705.KW-1,1770.1,Negative,Composite,,,,A6,1490.43,0
Kingwood Central,KW,07/05/21,R,484K,,50,0,0.4,0,0,,19221,0,0705.KW-2,1409.83,Negative,Composite,,,,B6,1346.56,0
Kingwood Central,KW,07/05/21,R,E484 wild-type,,50,0.4,1.07,0.1,1347.02,,19221,3,0705.KW-2,1849.91,Negative,Composite,,,,B6,3570.52,319.67
Kingwood Central,KW,07/05/21,R,417T,,50,0,0.4,0,0,,19221,0,0705.KW-2,1485.82,Negative,Composite,,,,B6,1346.56,0
Kingwood Central,KW,07/05/21,R,K417 wild-type,,50,2.43,3.73,1.47,8085.29,,19221,18,0705.KW-2,1467.28,Positive,Composite,,,,B6,12442.81,4888.45
Kingwood Central,KW,07/05/21,R,417N,,50,0.13,0.64,0.01,449.4,,19221,1,0705.KW-2,1770.1,Negative,Composite,,,,B6,2146.57,18.87
Kingwood West,KWW,07/05/21,R,484K,,50,0,0.4,0,0,,19245,0,0705.KWW-1,1409.83,Negative,Composite,,,,C6,1345.51,0
Kingwood West,KWW,07/05/21,R,E484 wild-type,,50,0,0.4,0,0,,19245,0,0705.KWW-1,1849.91,Negative,Composite,,,,C6,1343.48,0
Kingwood West,KWW,07/05/21,R,417T,,50,0,0.4,0,0,,19245,0,0705.KWW-1,1485.82,Negative,Composite,,,,C6,1345.51,0
Kingwood West,KWW,07/05/21,R,K417 wild-type,,50,3.9,5.51,2.65,13013.09,,19245,29,0705.KWW-1,1467.28,Positive,Composite,,,,C6,18364.02,8820.28
Kingwood West,KWW,07/05/21,R,417N,,50,0.13,0.64,0.01,449.05,,19245,1,0705.KWW-1,1770.1,Negative,Composite,,,,C6,2144.89,18.86
Kingwood West,KWW,07/05/21,R,484K,,50,0,0.44,0,0,,17847,0,0705.KWW-2,1409.83,Negative,Composite,,,,D6,1450.54,0
Kingwood West,KWW,07/05/21,R,E484 wild-type,,50,0.15,0.69,0.01,483.45,,17847,1,0705.KWW-2,1849.91,Negative,Composite,,,,D6,2309.21,20.3
Kingwood West,KWW,07/05/21,R,417T,,50,0,0.44,0,0,,17847,0,0705.KWW-2,1485.82,Negative,Composite,,,,D6,1450.54,0
Kingwood West,KWW,07/05/21,R,K417 wild-type,,50,3.48,5.08,2.26,11610.34,,17847,24,0705.KWW-2,1467.28,Positive,Composite,,,,D6,16920.99,7548.82
Kingwood West,KWW,07/05/21,R,417N,,50,0,0.44,0,0,,17847,0,0705.KWW-2,1770.1,Negative,Composite,,,,D6,1450.54,0
M.U.D. # 203,203,07/05/21,R,484K,,50,0.42,1.12,0.1,1409.83,,19106,3,0705.203-1,1409.83,Positive,Composite,,,,G1,3737.02,334.58
M.U.D. # 203,203,07/05/21,R,E484 wild-type,,50,2.17,3.42,1.27,7238.17,,19106,16,0705.203-1,1849.91,Positive,Composite,,,,G1,11414.65,4231.79
M.U.D. # 203,203,07/05/21,R,417T,,50,0.14,0.67,0.01,469.92,,19106,1,0705.203-1,1485.82,Negative,Composite,,,,G1,2244.56,19.74
M.U.D. # 203,203,07/05/21,R,K417 wild-type,,50,99.57,106.85,92.3,331883.66,,19106,720,0705.203-1,1467.28,Positive,Composite,,,,G1,356161.73,307673.79
M.U.D. # 203,203,07/05/21,R,417N,,50,0.56,1.33,0.17,1879.72,,19106,4,0705.203-1,1770.1,Positive,Composite,,,,G1,4432.57,567.16
M.U.D. # 203,203,07/05/21,R,484K,,50,0,0.68,0,0,,11738,0,0705.203-2,1409.83,Negative,Composite,,,,H1,2274.04,0
M.U.D. # 203,203,07/05/21,R,E484 wild-type,,50,4.87,7.21,3.1,16230.89,,11738,22,0705.203-2,1849.91,Positive,Composite,,,,H1,24033.31,10336.28
M.U.D. # 203,203,07/05/21,R,417T,,50,0,0.68,0,0,,11738,0,0705.203-2,1485.82,Negative,Composite,,,,H1,2274.04,0
M.U.D. # 203,203,07/05/21,R,K417 wild-type,,50,70.61,78.42,62.82,235359.65,,11738,315,0705.203-2,1467.28,Positive,Composite,,,,H1,261391.27,209406.33
M.U.D. # 203,203,07/05/21,R,417N,,50,0,0.68,0,0,,11738,0,0705.203-2,1770.1,Negative,Composite,,,,H1,2274.04,0
Metro Central,MC,07/05/21,R,484K,,50,0,0.45,0,0,,17302,0,0705.MC-1,1409.83,Negative,Composite,,,,E6,1494.14,0
Metro Central,MC,07/05/21,R,E484 wild-type,,50,0,0.45,0,0,,17302,0,0705.MC-1,1849.91,Negative,Composite,,,,E6,1494.14,0
Metro Central,MC,07/05/21,R,417T,,50,0,0.45,0,0,,17302,0,0705.MC-1,1485.82,Negative,Composite,,,,E6,1494.14,0
Metro Central,MC,07/05/21,R,K417 wild-type,,50,0,0.45,0,0,,17302,0,0705.MC-1,1467.28,Negative,Composite,,,,E6,1494.14,0
Metro Central,MC,07/05/21,R,417N,,50,0,0.45,0,0,,17302,0,0705.MC-1,1770.1,Negative,Composite,,,,E6,1494.14,0
Metro Central,MC,07/05/21,R,484K,,50,0,0.44,0,0,,17624,0,0705.MC-2,1409.83,Negative,Composite,,,,F6,1466.75,0
Metro Central,MC,07/05/21,R,E484 wild-type,,50,0,0.44,0,0,,17624,0,0705.MC-2,1849.91,Negative,Composite,,,,F6,1466.75,0
Metro Central,MC,07/05/21,R,417T,,50,0,0.44,0,0,,17624,0,0705.MC-2,1485.82,Negative,Composite,,,,F6,1466.75,0
Metro Central,MC,07/05/21,R,K417 wild-type,,50,0,0.44,0,0,,17624,0,0705.MC-2,1467.28,Negative,Composite,,,,F6,1466.75,0
Metro Central,MC,07/05/21,R,417N,,50,0,0.44,0,0,,17624,0,0705.MC-2,1770.1,Negative,Composite,,,,F6,1466.75,0
Northbelt,NO,07/05/21,R,484K,,50,0.33,1.05,0.05,1089.26,,16001,2,0705.NO-1,1409.83,Negative,Composite,,,,C7,3489.37,165.01
Northbelt,NO,07/05/21,R,E484 wild-type,,50,3.08,4.69,1.89,10267.88,,16001,19,0705.NO-1,1849.91,Positive,Composite,,,,C7,15633.11,6299.25
Northbelt,NO,07/05/21,R,417T,,50,2.29,3.72,1.28,7627.68,,16001,14,0705.NO-1,1485.82,Positive,Composite,,,,C7,12385.32,4280.48
Northbelt,NO,07/05/21,R,K417 wild-type,,50,21.97,25.67,18.26,73222.45,,16001,135,0705.NO-1,1467.28,Positive,Composite,,,,C7,85583.23,60879.35
Northbelt,NO,07/05/21,R,417N,,50,0,0.49,0,0,,16001,0,0705.NO-1,1770.1,Negative,Composite,,,,C7,1633.41,0
Northbelt,NO,07/05/21,R,484K,,50,0.76,1.66,0.27,2549.11,,17134,5,0705.NO-2,1409.83,Positive,Composite,,,,D7,5540.17,896.18
Northbelt,NO,07/05/21,R,E484 wild-type,,50,4.4,6.2,2.98,14652.35,,17134,29,0705.NO-2,1849.91,Positive,Composite,,,,D7,20678.14,9931.07
Northbelt,NO,07/05/21,R,417T,,50,1.22,2.29,0.55,4078.93,,17134,8,0705.NO-2,1485.82,Positive,Composite,,,,D7,7638.87,1846.5
Northbelt,NO,07/05/21,R,K417 wild-type,,50,25.26,29.11,21.42,84210.52,,17134,166,0705.NO-2,1467.28,Positive,Composite,,,,D7,97030.65,71409.4
Northbelt,NO,07/05/21,R,417N,,50,0.61,1.44,0.18,2040.31,,17134,4,0705.NO-2,1770.1,Positive,Composite,,,,D7,4811.31,615.61
Northeast,NE,07/05/21,R,484K,,50,0.74,1.6,0.26,2455.65,,17620,5,0705.NE-1,1409.83,Positive,Composite,,,,G6,5337.03,863.33
Northeast,NE,07/05/21,R,E484 wild-type,,50,1.77,2.97,0.94,5885.03,,17620,12,0705.NE-1,1849.91,Positive,Composite,,,,G6,9905.34,3135.73
Northeast,NE,07/05/21,R,417T,,50,2.21,3.54,1.27,7369.06,,17620,15,0705.NE-1,1485.82,Positive,Composite,,,,G6,11783.69,4225.63
Northeast,NE,07/05/21,R,K417 wild-type,,50,6.04,8.09,4.37,20123.77,,17620,41,0705.NE-1,1467.28,Positive,Composite,,,,G6,26953.45,14560.99
Northeast,NE,07/05/21,R,417N,,50,0.15,0.7,0.01,491.49,,17620,1,0705.NE-1,1770.1,Negative,Composite,,,,G6,2347.63,20.64
Northeast,NE,07/05/21,R,484K,,50,0.52,1.22,0.16,1729.21,,19999,4,0705.NE-2,1409.83,Positive,Composite,,,,H6,4077.59,521.75
Northeast,NE,07/05/21,R,E484 wild-type,,50,0.65,1.41,0.23,2159.72,,19999,5,0705.NE-2,1849.91,Positive,Composite,,,,H6,4693.77,759.3
Northeast,NE,07/05/21,R,417T,,50,1.82,2.95,1.02,6053.75,,19999,14,0705.NE-2,1485.82,Positive,Composite,,,,H6,9829.11,3397.36
Northeast,NE,07/05/21,R,K417 wild-type,,50,3.89,5.46,2.66,12966.46,,19999,30,0705.NE-2,1467.28,Positive,Composite,,,,H6,18197.46,8850.53
Northeast,NE,07/05/21,R,417N,,50,0.13,0.62,0.01,432.62,,19999,1,0705.NE-2,1770.1,Negative,Composite,,,,H6,2066.37,18.17
Northgate,NG,07/05/21,R,484K,,50,0.35,1.11,0.05,1158.98,,14954,2,0705.NG-1,1409.83,Negative,Composite,,,,A7,3712.76,175.58
Northgate,NG,07/05/21,R,E484 wild-type,,50,1.04,2.12,0.41,3464.38,,14954,6,0705.NG-1,1849.91,Positive,Composite,,,,A7,7082.67,1356.71
Northgate,NG,07/05/21,R,417T,,50,0.7,1.64,0.21,2318.12,,14954,4,0705.NG-1,1485.82,Positive,Composite,,,,A7,5466.54,699.43
Northgate,NG,07/05/21,R,K417 wild-type,,50,10.06,12.89,7.68,33547.38,,14954,58,0705.NG-1,1467.28,Positive,Composite,,,,A7,42975.68,25615.54
Northgate,NG,07/05/21,R,417N,,50,0,0.52,0,0,,14954,0,0705.NG-1,1770.1,Negative,Composite,,,,A7,1736.79,0
Northgate,NG,07/05/21,R,484K,,50,0,0.53,0,0,,14749,0,0705.NG-2,1409.83,Negative,Composite,,,,B7,1758.3,0
Northgate,NG,07/05/21,R,E484 wild-type,,50,1.58,2.86,0.75,5269.39,,14749,9,0705.NG-2,1849.91,Positive,Composite,,,,B7,9548.16,2512.51
Northgate,NG,07/05/21,R,417T,,50,0.88,1.91,0.31,2934.61,,14749,5,0705.NG-2,1485.82,Positive,Composite,,,,B7,6378.17,1031.69
Northgate,NG,07/05/21,R,K417 wild-type,,50,7.21,9.66,5.22,24031.1,,14749,41,0705.NG-2,1467.28,Positive,Composite,,,,B7,32189.33,17387.13
Northgate,NG,07/05/21,R,417N,,50,0,0.53,0,0,,14749,0,0705.NG-2,1770.1,Negative,Composite,,,,B7,1758.89,0
Northwest,NW,07/05/21,R,484K,,50,0,0.45,0,0,,17120,0,0705.NW-1,1409.83,Negative,Composite,,,,E7,1510.2,0
Northwest,NW,07/05/21,R,E484 wild-type,,50,0.15,0.72,0.01,503.98,,17120,1,0705.NW-1,1849.91,Negative,Composite,,,,E7,2407.29,21.17
Northwest,NW,07/05/21,R,417T,,50,0,0.45,0,0,,17120,0,0705.NW-1,1485.82,Negative,Composite,,,,E7,1510.2,0
Northwest,NW,07/05/21,R,K417 wild-type,,50,0.15,0.72,0.01,503.98,,17120,1,0705.NW-1,1467.28,Negative,Composite,,,,E7,2407.29,21.17
Northwest,NW,07/05/21,R,417N,,50,0,0.45,0,0,,17120,0,0705.NW-1,1770.1,Negative,Composite,,,,E7,1510.2,0
Northwest,NW,07/05/21,R,484K,,50,0,0.46,0,0,,16680,0,0705.NW-2,1409.83,Negative,Composite,,,,F7,1549.77,0
Northwest,NW,07/05/21,R,E484 wild-type,,50,0,0.46,0,0,,16680,0,0705.NW-2,1849.91,Negative,Composite,,,,F7,1549.77,0
Northwest,NW,07/05/21,R,417T,,50,0,0.46,0,0,,16680,0,0705.NW-2,1485.82,Negative,Composite,,,,F7,1549.77,0
Northwest,NW,07/05/21,R,K417 wild-type,,50,0,0.46,0,0,,16680,0,0705.NW-2,1467.28,Negative,Composite,,,,F7,1549.77,0
Northwest,NW,07/05/21,R,417N,,50,0,0.46,0,0,,16680,0,0705.NW-2,1770.1,Negative,Composite,,,,F7,1549.77,0
Park Ten,PT,07/05/21,R,484K,,50,0.15,0.71,0.01,495.16,,17494,1,0705.PT-1,1409.83,Negative,Composite,,,,G7,2365.15,20.8
Park Ten,PT,07/05/21,R,E484 wild-type,,50,0.59,1.4,0.18,1973.34,,17494,4,0705.PT-1,1849.91,Positive,Composite,,,,G7,4653.37,595.41
Park Ten,PT,07/05/21,R,417T,,50,0,0.45,0,0,,17494,0,0705.PT-1,1485.82,Negative,Composite,,,,G7,1483.59,0
Park Ten,PT,07/05/21,R,K417 wild-type,,50,9.64,12.18,7.47,32122.87,,17494,65,0705.PT-1,1467.28,Positive,Composite,,,,G7,40609.92,24913.97
Park Ten,PT,07/05/21,R,417N,,50,0,0.45,0,0,,17494,0,0705.PT-1,1770.1,Negative,Composite,,,,G7,1483.67,0
Park Ten,PT,07/05/21,R,484K,,50,0,0.43,0,0,,18264,0,0705.PT-2,1409.83,Negative,Composite,,,,H7,1421.19,0
Park Ten,PT,07/05/21,R,E484 wild-type,,50,0.43,1.13,0.1,1417.4,,18264,3,0705.PT-2,1849.91,Negative,Composite,,,,H7,3757.08,336.37
Park Ten,PT,07/05/21,R,417T,,50,0,0.43,0,0,,18264,0,0705.PT-2,1485.82,Negative,Composite,,,,H7,1421.19,0
Park Ten,PT,07/05/21,R,K417 wild-type,,50,10.22,12.78,8.04,34081.93,,18264,72,0705.PT-2,1467.28,Positive,Composite,,,,H7,42603.55,26784.65
Park Ten,PT,07/05/21,R,417N,,50,0,0.43,0,0,,18264,0,0705.PT-2,1770.1,Negative,Composite,,,,H7,1421.19,0
Sagemont,SG,07/05/21,R,484K,,50,0.29,0.92,0.04,960.79,,18184,2,0705.SG-1,1409.83,Negative,Composite,,,,E8,3077.8,145.55
Sagemont,SG,07/05/21,R,E484 wild-type,,50,0,0.43,0,0,,18184,0,0705.SG-1,1849.91,Negative,Composite,,,,E8,1422.05,0
Sagemont,SG,07/05/21,R,417T,,50,0,0.43,0,0,,18184,0,0705.SG-1,1485.82,Negative,Composite,,,,E8,1439.47,0
Sagemont,SG,07/05/21,R,K417 wild-type,,50,31.52,35.68,27.35,105051.07,,18184,220,0705.SG-1,1467.28,Positive,Composite,,,,E8,118944.12,91180.35
Sagemont,SG,07/05/21,R,417N,,50,0.29,0.92,0.04,960.79,,18184,2,0705.SG-1,1770.1,Negative,Composite,,,,E8,3077.8,145.55
Sagemont,SG,07/05/21,R,484K,,50,0,0.54,0,0,,14653,0,0705.SG-2,1409.83,Negative,Composite,,,,F8,1788.22,0
Sagemont,SG,07/05/21,R,E484 wild-type,,50,0,0.53,0,0,,14653,0,0705.SG-2,1849.91,Negative,Composite,,,,F8,1764.66,0
Sagemont,SG,07/05/21,R,417T,,50,0,0.54,0,0,,14653,0,0705.SG-2,1485.82,Negative,Composite,,,,F8,1788.22,0
Sagemont,SG,07/05/21,R,K417 wild-type,,50,34.33,39.17,29.49,114421.74,,14653,193,0705.SG-2,1467.28,Positive,Composite,,,,F8,130580.05,98293.65
Sagemont,SG,07/05/21,R,417N,,50,0.36,1.15,0.05,1193.53,,14653,2,0705.SG-2,1770.1,Negative,Composite,,,,F8,3823.47,180.81
Sims Bayou North,SB,07/05/21,R,484K,,50,0,0.44,0,0,,17447,0,0705.SB-1,1409.83,Negative,Composite,,,,A8,1482.99,0
Sims Bayou North,SB,07/05/21,R,E484 wild-type,,50,0.3,0.95,0.04,989.22,,17447,2,0705.SB-1,1849.91,Negative,Composite,,,,A8,3168.86,149.86
Sims Bayou North,SB,07/05/21,R,417T,,50,0.15,0.71,0.01,494.93,,17447,1,0705.SB-1,1485.82,Negative,Composite,,,,A8,2364.06,20.79
Sims Bayou North,SB,07/05/21,R,K417 wild-type,,50,1.78,3,0.95,5937,,17447,12,0705.SB-1,1467.28,Positive,Composite,,,,A8,9992.84,3163.42
Sims Bayou North,SB,07/05/21,R,417N,,50,0.15,0.71,0.01,494.93,,17447,1,0705.SB-1,1770.1,Negative,Composite,,,,A8,2364.06,20.79
Sims Bayou North,SB,07/05/21,R,484K,,50,0,0.51,0,0,,15219,0,0705.SB-2,1409.83,Negative,Composite,,,,B8,1699.79,0
Sims Bayou North,SB,07/05/21,R,E484 wild-type,,50,0.17,0.81,0.01,566.94,,15219,1,0705.SB-2,1849.91,Negative,Composite,,,,B8,2708.05,23.81
Sims Bayou North,SB,07/05/21,R,417T,,50,0,0.51,0,0,,15219,0,0705.SB-2,1485.82,Negative,Composite,,,,B8,1699.79,0
